Time, Voltage, Current
12:17:51.55,0.000000,0.000000

12:17:51.56,0.000000,0.000000

12:17:51.57,0.000000,0.000000

12:17:51.58,0.000000,0.000000

12:17:51.59,0.000000,0.000000

12:17:51.60,0.000000,0.000000

12:17:51.61,0.000000,0.000000

12:17:51.62,0.000000,0.000000

12:17:51.63,0.000000,0.000000

12:17:51.64,0.000000,0.000000

12:17:51.65,0.000000,0.000000

12:17:51.66,0.000000,0.000000

12:17:51.67,0.943000,0.634000

12:17:51.68,0.000000,0.000000

12:17:51.69,0.000000,0.000000

12:17:51.70,0.000000,0.000000

12:17:51.71,0.000000,0.000000

12:17:51.72,0.000000,0.000000

12:17:51.73,0.000000,0.000000

12:17:51.74,0.000000,0.000000

12:17:51.75,0.000000,0.000000

12:17:51.76,0.000000,0.000000

12:17:51.77,0.000000,0.000000

12:17:51.78,0.000000,0.000000

12:17:51.79,0.000000,0.000000

12:17:51.80,0.000000,0.000000

12:17:51.81,0.000000,0.000000

12:17:51.82,0.000000,0.000000

12:17:51.83,0.000000,0.000000

12:17:51.84,0.000000,0.000000

12:17:51.85,0.000000,0.000000

12:17:51.86,0.000000,0.000000

12:17:51.87,0.000000,0.000000

12:17:51.88,0.000000,0.000000

12:17:51.89,0.000000,0.000000

12:17:51.90,0.000000,0.000000

12:17:51.91,0.000000,0.000000

12:17:51.92,9.804000,0.146000

12:17:51.93,0.000000,0.000000

12:17:51.94,0.000000,0.000000

12:17:51.95,0.000000,0.000000

12:17:51.96,0.000000,0.000000

12:17:51.97,0.000000,0.000000

12:17:51.98,0.000000,0.000000

12:17:51.99,0.000000,0.000000

12:17:52.00,0.000000,0.000000

12:17:52.01,0.000000,0.000000

12:17:52.02,0.000000,0.000000

12:17:52.03,0.000000,0.000000

12:17:52.04,0.000000,0.000000

12:17:52.05,0.000000,0.000000

12:17:52.06,0.000000,0.000000

12:17:52.07,0.000000,0.000000

12:17:52.08,0.000000,0.000000

12:17:52.09,0.000000,0.000000

12:17:52.11,0.000000,0.000000

12:17:52.12,0.000000,0.000000

12:17:52.13,0.000000,0.000000

12:17:52.14,0.000000,0.000000

12:17:52.15,0.000000,0.000000

12:17:52.16,0.000000,0.000000

12:17:52.17,9.997000,0.000000

12:17:52.18,0.000000,0.000000

12:17:52.19,0.000000,0.000000

12:17:52.20,0.000000,0.000000

12:17:52.21,0.000000,0.000000

12:17:52.22,0.000000,0.000000

12:17:52.23,0.000000,0.000000

12:17:52.24,0.000000,0.000000

12:17:52.25,0.000000,0.000000

12:17:52.26,0.000000,0.000000

12:17:52.27,0.000000,0.000000

12:17:52.28,0.000000,0.000000

12:17:52.29,0.000000,0.000000

12:17:52.30,0.000000,0.000000

12:17:52.31,0.000000,0.000000

12:17:52.32,0.000000,0.000000

12:17:52.33,0.000000,0.000000

12:17:52.34,0.000000,0.000000

12:17:52.35,0.000000,0.000000

12:17:52.36,0.000000,0.000000

12:17:52.37,0.000000,0.000000

12:17:52.38,0.000000,0.000000

12:17:52.39,0.000000,0.000000

12:17:52.40,0.000000,0.000000

12:17:52.42,0.000000,0.000000

12:17:52.42,9.998000,0.000000

12:17:52.43,0.000000,0.000000

12:17:52.44,0.000000,0.000000

12:17:52.45,0.000000,0.000000

12:17:52.46,0.000000,0.000000

12:17:52.47,0.000000,0.000000

12:17:52.48,0.000000,0.000000

12:17:52.49,0.000000,0.000000

12:17:52.50,0.000000,0.000000

12:17:52.51,0.000000,0.000000

12:17:52.52,0.000000,0.000000

12:17:52.53,0.000000,0.000000

12:17:52.54,0.000000,0.000000

12:17:52.55,0.000000,0.000000

12:17:52.56,0.000000,0.000000

12:17:52.57,0.000000,0.000000

12:17:52.58,0.000000,0.000000

12:17:52.59,0.000000,0.000000

12:17:52.60,0.000000,0.000000

12:17:52.61,0.000000,0.000000

12:17:52.63,0.000000,0.000000

12:17:52.64,0.000000,0.000000

12:17:52.65,0.000000,0.000000

12:17:52.66,0.000000,0.000000

12:17:52.67,9.998000,0.000000

12:17:52.68,0.000000,0.000000

12:17:52.69,0.000000,0.000000

12:17:52.70,0.000000,0.000000

12:17:52.71,0.000000,0.000000

12:17:52.72,0.000000,0.000000

12:17:52.73,0.000000,0.000000

12:17:52.74,0.000000,0.000000

12:17:52.75,0.000000,0.000000

12:17:52.76,0.000000,0.000000

12:17:52.77,0.000000,0.000000

12:17:52.78,0.000000,0.000000

12:17:52.79,0.000000,0.000000

12:17:52.80,0.000000,0.000000

12:17:52.81,0.000000,0.000000

12:17:52.82,0.000000,0.000000

12:17:52.83,0.000000,0.000000

12:17:52.84,0.000000,0.000000

12:17:52.85,0.000000,0.000000

12:17:52.86,0.000000,0.000000

12:17:52.87,0.000000,0.000000

12:17:52.88,0.000000,0.000000

12:17:52.89,0.000000,0.000000

12:17:52.90,0.000000,0.000000

12:17:52.91,0.000000,0.000000

12:17:52.92,9.998000,0.000000

12:17:52.93,0.000000,0.000000

12:17:52.94,0.000000,0.000000

12:17:52.95,0.000000,0.000000

12:17:52.96,0.000000,0.000000

12:17:52.97,0.000000,0.000000

12:17:52.98,0.000000,0.000000

12:17:52.99,0.000000,0.000000

12:17:53.00,0.000000,0.000000

12:17:53.01,0.000000,0.000000

12:17:53.02,0.000000,0.000000

12:17:53.03,0.000000,0.000000

12:17:53.04,0.000000,0.000000

12:17:53.05,0.000000,0.000000

12:17:53.06,0.000000,0.000000

12:17:53.07,0.000000,0.000000

12:17:53.08,0.000000,0.000000

12:17:53.09,0.000000,0.000000

12:17:53.10,0.000000,0.000000

12:17:53.11,0.000000,0.000000

12:17:53.12,0.000000,0.000000

12:17:53.14,0.000000,0.000000

12:17:53.14,0.000000,0.000000

12:17:53.16,0.000000,0.000000

12:17:53.17,0.000000,0.000000

12:17:53.17,9.998000,0.000000

12:17:53.18,0.000000,0.000000

12:17:53.19,0.000000,0.000000

12:17:53.20,0.000000,0.000000

12:17:53.21,0.000000,0.000000

12:17:53.22,0.000000,0.000000

12:17:53.23,0.000000,0.000000

12:17:53.24,0.000000,0.000000

12:17:53.25,0.000000,0.000000

12:17:53.26,0.000000,0.000000

12:17:53.27,0.000000,0.000000

12:17:53.28,0.000000,0.000000

12:17:53.29,0.000000,0.000000

12:17:53.30,0.000000,0.000000

12:17:53.31,0.000000,0.000000

12:17:53.32,0.000000,0.000000

12:17:53.33,0.000000,0.000000

12:17:53.34,0.000000,0.000000

12:17:53.35,0.000000,0.000000

12:17:53.36,0.000000,0.000000

12:17:53.37,0.000000,0.000000

12:17:53.38,0.000000,0.000000

12:17:53.39,0.000000,0.000000

12:17:53.40,0.000000,0.000000

12:17:53.42,0.000000,0.000000

12:17:53.42,9.999000,0.000000

12:17:53.43,0.000000,0.000000

12:17:53.44,0.000000,0.000000

12:17:53.45,0.000000,0.000000

12:17:53.46,0.000000,0.000000

12:17:53.47,0.000000,0.000000

12:17:53.48,0.000000,0.000000

12:17:53.49,0.000000,0.000000

12:17:53.50,0.000000,0.000000

12:17:53.51,0.000000,0.000000

12:17:53.52,0.000000,0.000000

12:17:53.53,0.000000,0.000000

12:17:53.54,0.000000,0.000000

12:17:53.55,0.000000,0.000000

12:17:53.56,0.000000,0.000000

12:17:53.57,0.000000,0.000000

12:17:53.58,0.000000,0.000000

12:17:53.59,0.000000,0.000000

12:17:53.60,0.000000,0.000000

12:17:53.61,0.000000,0.000000

12:17:53.62,0.000000,0.000000

12:17:53.63,0.000000,0.000000

12:17:53.64,0.000000,0.000000

12:17:53.65,0.000000,0.000000

12:17:53.66,0.000000,0.000000

12:17:53.67,9.352000,-0.911000

12:17:53.68,0.000000,0.000000

12:17:53.69,0.000000,0.000000

12:17:53.70,0.000000,0.000000

12:17:53.71,0.000000,0.000000

12:17:53.72,0.000000,0.000000

12:17:53.73,0.000000,0.000000

12:17:53.74,0.000000,0.000000

12:17:53.75,0.000000,0.000000

12:17:53.76,0.000000,0.000000

12:17:53.77,0.000000,0.000000

12:17:53.78,0.000000,0.000000

12:17:53.79,0.000000,0.000000

12:17:53.80,0.000000,0.000000

12:17:53.81,0.000000,0.000000

12:17:53.82,0.000000,0.000000

12:17:53.83,0.000000,0.000000

12:17:53.84,0.000000,0.000000

12:17:53.85,0.000000,0.000000

12:17:53.86,0.000000,0.000000

12:17:53.87,0.000000,0.000000

12:17:53.88,0.000000,0.000000

12:17:53.89,0.000000,0.000000

12:17:53.90,0.000000,0.000000

12:17:53.91,0.000000,0.000000

12:17:53.92,0.000000,0.000000

12:17:53.93,0.000000,0.000000

12:17:53.94,0.000000,0.000000

12:17:53.95,0.000000,0.000000

12:17:53.96,0.000000,0.000000

12:17:53.97,0.000000,0.000000

12:17:53.98,0.000000,0.000000

12:17:53.99,0.000000,0.000000

12:17:54.00,0.000000,0.000000

12:17:54.01,0.000000,0.000000

12:17:54.02,0.000000,0.000000

12:17:54.03,0.000000,0.000000

12:17:54.04,0.000000,0.000000

12:17:54.05,0.000000,0.000000

12:17:54.06,0.000000,0.000000

12:17:54.07,0.000000,0.000000

12:17:54.08,0.000000,0.000000

12:17:54.09,0.000000,0.000000

12:17:54.10,0.000000,0.000000

12:17:54.11,0.000000,0.000000

12:17:54.12,0.000000,0.000000

12:17:54.13,0.000000,0.000000

12:17:54.14,0.000000,0.000000

12:17:54.15,0.000000,0.000000

12:17:54.16,0.000000,0.000000

12:17:54.17,0.000000,0.000000

12:17:54.18,0.000000,0.000000

12:17:54.19,0.000000,0.000000

12:17:54.20,0.000000,0.000000

12:17:54.21,0.000000,0.000000

12:17:54.22,0.000000,0.000000

12:17:54.23,0.000000,0.000000

12:17:54.24,0.000000,0.000000

12:17:54.25,0.000000,0.000000

12:17:54.26,0.000000,0.000000

12:17:54.27,0.000000,0.000000

12:17:54.28,0.000000,0.000000

12:17:54.29,0.000000,0.000000

12:17:54.30,0.000000,0.000000

12:17:54.31,0.000000,0.000000

12:17:54.32,0.000000,0.000000

12:17:54.33,0.000000,0.000000

12:17:54.34,0.000000,0.000000

12:17:54.35,0.000000,0.000000

12:17:54.36,0.000000,0.000000

12:17:54.37,0.000000,0.000000

12:17:54.38,0.000000,0.000000

12:17:54.39,0.000000,0.000000

12:17:54.40,0.000000,0.000000

12:17:54.41,0.000000,0.000000

12:17:54.42,0.000000,0.000000

12:17:54.43,0.000000,0.000000

12:17:54.44,0.000000,0.000000

12:17:54.45,0.000000,0.000000

12:17:54.46,0.000000,0.000000

12:17:54.47,0.000000,0.000000

12:17:54.48,0.000000,0.000000

12:17:54.49,0.000000,0.000000

12:17:54.50,0.000000,0.000000

12:17:54.51,0.000000,0.000000

12:17:54.52,0.000000,0.000000

12:17:54.53,0.000000,0.000000

12:17:54.54,0.000000,0.000000

12:17:54.55,0.000000,0.000000

12:17:54.56,0.000000,0.000000

12:17:54.57,0.000000,0.000000

12:17:54.58,0.000000,0.000000

12:17:54.59,0.000000,0.000000

12:17:54.60,0.000000,0.000000

12:17:54.61,0.000000,0.000000

12:17:54.62,0.000000,0.000000

12:17:54.63,0.000000,0.000000

12:17:54.64,0.000000,0.000000

12:17:54.65,0.000000,0.000000

12:17:54.67,0.000000,0.000000

12:17:54.67,0.000000,0.000000

12:17:54.68,0.000000,0.000000

12:17:54.69,0.000000,0.000000

12:17:54.70,0.000000,0.000000

12:17:54.71,0.000000,0.000000

12:17:54.72,0.000000,0.000000

12:17:54.73,0.000000,0.000000

12:17:54.74,0.000000,0.000000

12:17:54.75,0.000000,0.000000

12:17:54.76,0.000000,0.000000

12:17:54.77,0.000000,0.000000

12:17:54.78,0.000000,0.000000

12:17:54.79,0.000000,0.000000

12:17:54.80,0.000000,0.000000

12:17:54.81,0.000000,0.000000

12:17:54.82,0.000000,0.000000

12:17:54.83,0.000000,0.000000

12:17:54.84,0.000000,0.000000

12:17:54.85,0.000000,0.000000

12:17:54.86,0.000000,0.000000

12:17:54.87,0.000000,0.000000

12:17:54.88,0.000000,0.000000

12:17:54.89,0.000000,0.000000

12:17:54.90,0.000000,0.000000

12:17:54.91,0.000000,0.000000

12:17:54.92,0.000000,0.000000

12:17:54.93,0.000000,0.000000

12:17:54.94,0.000000,0.000000

12:17:54.95,0.000000,0.000000

12:17:54.96,0.000000,0.000000

12:17:54.97,0.000000,0.000000

12:17:54.98,0.000000,0.000000

12:17:54.99,0.000000,0.000000

12:17:55.00,0.000000,0.000000

12:17:55.01,0.000000,0.000000

12:17:55.02,0.000000,0.000000

12:17:55.03,0.000000,0.000000

12:17:55.04,0.000000,0.000000

12:17:55.05,0.000000,0.000000

12:17:55.06,0.000000,0.000000

12:17:55.07,0.000000,0.000000

12:17:55.08,0.000000,0.000000

12:17:55.09,0.000000,0.000000

12:17:55.10,0.000000,0.000000

12:17:55.11,0.000000,0.000000

12:17:55.12,0.000000,0.000000

12:17:55.13,0.000000,0.000000

12:17:55.14,0.000000,0.000000

12:17:55.15,0.000000,0.000000

12:17:55.16,0.000000,0.000000

12:17:55.17,0.000000,0.000000

12:17:55.18,0.000000,0.000000

12:17:55.19,0.000000,0.000000

12:17:55.20,0.000000,0.000000

12:17:55.21,0.000000,0.000000

12:17:55.22,0.000000,0.000000

12:17:55.23,0.000000,0.000000

12:17:55.24,0.000000,0.000000

12:17:55.25,0.000000,0.000000

12:17:55.26,0.000000,0.000000

12:17:55.27,0.000000,0.000000

12:17:55.28,0.000000,0.000000

12:17:55.29,0.000000,0.000000

12:17:55.30,0.000000,0.000000

12:17:55.32,0.000000,0.000000

12:17:55.33,0.000000,0.000000

12:17:55.34,0.000000,0.000000

12:17:55.35,0.000000,0.000000

12:17:55.36,0.000000,0.000000

12:17:55.37,0.000000,0.000000

12:17:55.38,0.000000,0.000000

12:17:55.39,0.000000,0.000000

12:17:55.40,0.000000,0.000000

12:17:55.41,0.000000,0.000000

12:17:55.42,0.000000,0.000000

12:17:55.43,0.000000,0.000000

12:17:55.44,0.000000,0.000000

12:17:55.45,0.000000,0.000000

12:17:55.46,0.000000,0.000000

12:17:55.47,0.000000,0.000000

12:17:55.48,0.000000,0.000000

12:17:55.49,0.000000,0.000000

12:17:55.50,0.000000,0.000000

12:17:55.51,0.000000,0.000000

12:17:55.52,0.000000,0.000000

12:17:55.53,0.000000,0.000000

12:17:55.54,0.000000,0.000000

12:17:55.55,0.000000,0.000000

12:17:55.56,0.000000,0.000000

12:17:55.57,0.000000,0.000000

12:17:55.58,0.000000,0.000000

12:17:55.59,0.000000,0.000000

12:17:55.60,0.000000,0.000000

12:17:55.61,0.000000,0.000000

12:17:55.62,0.000000,0.000000

12:17:55.63,0.000000,0.000000

12:17:55.64,0.000000,0.000000

12:17:55.65,0.000000,0.000000

12:17:55.66,0.000000,0.000000

12:17:55.67,1.232000,0.757000

12:17:55.68,0.000000,0.000000

12:17:55.69,0.000000,0.000000

12:17:55.70,0.000000,0.000000

12:17:55.71,0.000000,0.000000

12:17:55.72,0.000000,0.000000

12:17:55.73,0.000000,0.000000

12:17:55.74,0.000000,0.000000

12:17:55.75,0.000000,0.000000

12:17:55.76,0.000000,0.000000

12:17:55.77,0.000000,0.000000

12:17:55.78,0.000000,0.000000

12:17:55.79,0.000000,0.000000

12:17:55.80,0.000000,0.000000

12:17:55.81,0.000000,0.000000

12:17:55.82,0.000000,0.000000

12:17:55.83,0.000000,0.000000

12:17:55.84,0.000000,0.000000

12:17:55.85,0.000000,0.000000

12:17:55.86,0.000000,0.000000

12:17:55.87,0.000000,0.000000

12:17:55.88,0.000000,0.000000

12:17:55.89,0.000000,0.000000

12:17:55.91,0.000000,0.000000

12:17:55.91,0.000000,0.000000

12:17:55.92,9.795000,0.097000

12:17:55.93,0.000000,0.000000

12:17:55.94,0.000000,0.000000

12:17:55.95,0.000000,0.000000

12:17:55.96,0.000000,0.000000

12:17:55.97,0.000000,0.000000

12:17:55.98,0.000000,0.000000

12:17:55.99,0.000000,0.000000

12:17:56.00,0.000000,0.000000

12:17:56.01,0.000000,0.000000

12:17:56.02,0.000000,0.000000

12:17:56.03,0.000000,0.000000

12:17:56.04,0.000000,0.000000

12:17:56.05,0.000000,0.000000

12:17:56.06,0.000000,0.000000

12:17:56.07,0.000000,0.000000

12:17:56.08,0.000000,0.000000

12:17:56.09,0.000000,0.000000

12:17:56.10,0.000000,0.000000

12:17:56.11,0.000000,0.000000

12:17:56.12,0.000000,0.000000

12:17:56.13,0.000000,0.000000

12:17:56.14,0.000000,0.000000

12:17:56.15,0.000000,0.000000

12:17:56.16,0.000000,0.000000

12:17:56.17,9.997000,0.000000

12:17:56.18,0.000000,0.000000

12:17:56.19,0.000000,0.000000

12:17:56.20,0.000000,0.000000

12:17:56.21,0.000000,0.000000

12:17:56.22,0.000000,0.000000

12:17:56.23,0.000000,0.000000

12:17:56.24,0.000000,0.000000

12:17:56.25,0.000000,0.000000

12:17:56.26,0.000000,0.000000

12:17:56.27,0.000000,0.000000

12:17:56.28,0.000000,0.000000

12:17:56.29,0.000000,0.000000

12:17:56.30,0.000000,0.000000

12:17:56.31,0.000000,0.000000

12:17:56.32,0.000000,0.000000

12:17:56.33,0.000000,0.000000

12:17:56.34,0.000000,0.000000

12:17:56.35,0.000000,0.000000

12:17:56.36,0.000000,0.000000

12:17:56.37,0.000000,0.000000

12:17:56.39,0.000000,0.000000

12:17:56.40,0.000000,0.000000

12:17:56.41,0.000000,0.000000

12:17:56.42,0.000000,0.000000

12:17:56.43,0.000000,0.000000

12:17:56.44,0.000000,0.000000

12:17:56.44,9.998000,0.000000

12:17:56.45,0.000000,0.000000

12:17:56.46,0.000000,0.000000

12:17:56.47,0.000000,0.000000

12:17:56.48,0.000000,0.000000

12:17:56.49,0.000000,0.000000

12:17:56.50,0.000000,0.000000

12:17:56.51,0.000000,0.000000

12:17:56.52,0.000000,0.000000

12:17:56.53,0.000000,0.000000

12:17:56.54,0.000000,0.000000

12:17:56.55,0.000000,0.000000

12:17:56.56,0.000000,0.000000

12:17:56.57,0.000000,0.000000

12:17:56.58,0.000000,0.000000

12:17:56.59,0.000000,0.000000

12:17:56.60,0.000000,0.000000

12:17:56.61,0.000000,0.000000

12:17:56.62,0.000000,0.000000

12:17:56.63,0.000000,0.000000

12:17:56.65,0.000000,0.000000

12:17:56.66,0.000000,0.000000

12:17:56.67,9.998000,0.000000

12:17:56.68,0.000000,0.000000

12:17:56.69,0.000000,0.000000

12:17:56.70,0.000000,0.000000

12:17:56.71,0.000000,0.000000

12:17:56.72,0.000000,0.000000

12:17:56.73,0.000000,0.000000

12:17:56.74,0.000000,0.000000

12:17:56.75,0.000000,0.000000

12:17:56.76,0.000000,0.000000

12:17:56.77,0.000000,0.000000

12:17:56.78,0.000000,0.000000

12:17:56.79,0.000000,0.000000

12:17:56.80,0.000000,0.000000

12:17:56.81,0.000000,0.000000

12:17:56.82,0.000000,0.000000

12:17:56.83,0.000000,0.000000

12:17:56.84,0.000000,0.000000

12:17:56.85,0.000000,0.000000

12:17:56.86,0.000000,0.000000

12:17:56.87,0.000000,0.000000

12:17:56.88,0.000000,0.000000

12:17:56.89,0.000000,0.000000

12:17:56.90,0.000000,0.000000

12:17:56.91,0.000000,0.000000

12:17:56.92,9.998000,0.000000

12:17:56.93,0.000000,0.000000

12:17:56.94,0.000000,0.000000

12:17:56.95,0.000000,0.000000

12:17:56.96,0.000000,0.000000

12:17:56.97,0.000000,0.000000

12:17:56.98,0.000000,0.000000

12:17:56.99,0.000000,0.000000

12:17:57.00,0.000000,0.000000

12:17:57.01,0.000000,0.000000

12:17:57.02,0.000000,0.000000

12:17:57.03,0.000000,0.000000

12:17:57.04,0.000000,0.000000

12:17:57.05,0.000000,0.000000

12:17:57.06,0.000000,0.000000

12:17:57.07,0.000000,0.000000

12:17:57.08,0.000000,0.000000

12:17:57.09,0.000000,0.000000

12:17:57.10,0.000000,0.000000

12:17:57.11,0.000000,0.000000

12:17:57.12,0.000000,0.000000

12:17:57.13,0.000000,0.000000

12:17:57.14,0.000000,0.000000

12:17:57.15,0.000000,0.000000

12:17:57.16,0.000000,0.000000

12:17:57.17,9.998000,0.000000

12:17:57.18,0.000000,0.000000

12:17:57.19,0.000000,0.000000

12:17:57.20,0.000000,0.000000

12:17:57.21,0.000000,0.000000

12:17:57.22,0.000000,0.000000

12:17:57.23,0.000000,0.000000

12:17:57.24,0.000000,0.000000

12:17:57.25,0.000000,0.000000

12:17:57.26,0.000000,0.000000

12:17:57.27,0.000000,0.000000

12:17:57.28,0.000000,0.000000

12:17:57.29,0.000000,0.000000

12:17:57.30,0.000000,0.000000

12:17:57.31,0.000000,0.000000

12:17:57.32,0.000000,0.000000

12:17:57.33,0.000000,0.000000

12:17:57.34,0.000000,0.000000

12:17:57.35,0.000000,0.000000

12:17:57.36,0.000000,0.000000

12:17:57.37,0.000000,0.000000

12:17:57.38,0.000000,0.000000

12:17:57.39,0.000000,0.000000

12:17:57.40,0.000000,0.000000

12:17:57.41,0.000000,0.000000

12:17:57.42,9.998000,0.000000

12:17:57.43,0.000000,0.000000

12:17:57.44,0.000000,0.000000

12:17:57.45,0.000000,0.000000

12:17:57.46,0.000000,0.000000

12:17:57.47,0.000000,0.000000

12:17:57.48,0.000000,0.000000

12:17:57.49,0.000000,0.000000

12:17:57.50,0.000000,0.000000

12:17:57.51,0.000000,0.000000

12:17:57.52,0.000000,0.000000

12:17:57.53,0.000000,0.000000

12:17:57.54,0.000000,0.000000

12:17:57.55,0.000000,0.000000

12:17:57.56,0.000000,0.000000

12:17:57.57,0.000000,0.000000

12:17:57.58,0.000000,0.000000

12:17:57.59,0.000000,0.000000

12:17:57.61,0.000000,0.000000

12:17:57.61,0.000000,0.000000

12:17:57.62,0.000000,0.000000

12:17:57.63,0.000000,0.000000

12:17:57.64,0.000000,0.000000

12:17:57.66,0.000000,0.000000

12:17:57.67,0.000000,0.000000

12:17:57.67,9.387000,-0.644000

12:17:57.68,0.000000,0.000000

12:17:57.69,0.000000,0.000000

12:17:57.70,0.000000,0.000000

12:17:57.71,0.000000,0.000000

12:17:57.72,0.000000,0.000000

12:17:57.73,0.000000,0.000000

12:17:57.74,0.000000,0.000000

12:17:57.75,0.000000,0.000000

12:17:57.76,0.000000,0.000000

12:17:57.77,0.000000,0.000000

12:17:57.78,0.000000,0.000000

12:17:57.79,0.000000,0.000000

12:17:57.80,0.000000,0.000000

12:17:57.81,0.000000,0.000000

12:17:57.82,0.000000,0.000000

12:17:57.83,0.000000,0.000000

12:17:57.84,0.000000,0.000000

12:17:57.85,0.000000,0.000000

12:17:57.86,0.000000,0.000000

12:17:57.87,0.000000,0.000000

